N313AE,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N313AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N313AW,BOEING,737-3S3,Fixed Wing Multi-Engine,Turbo-Fan,1987
N313MQ,,,,,
N313SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1986
N313UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1987
N313US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1990
N31412,BOEING,737-924,Fixed Wing Multi-Engine,Turbo-Fan,2002
N314AW,BOEING,737-3S3,Fixed Wing Multi-Engine,Turbo-Fan,1987
N314NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N314SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1986
N314UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1987
N314US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N315AS,BOEING,737-990,Fixed Wing Multi-Engine,Turbo-Jet,2002
N315AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N315AW,BOEING,737-3S3,Fixed Wing Multi-Engine,Turbo-Fan,1987
N315NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N315SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1986
N315UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1987
N315US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N316AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N316AW,BOEING,737-3S3,Fixed Wing Multi-Engine,Turbo-Fan,1987
N316NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N316SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1986
N316US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N317AE,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N317AS,BOEING,737-990,Fixed Wing Multi-Engine,Turbo-Jet,2003
N317AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N317CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2002
N317MQ,,,,,
N317NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N317US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N317WN,BOEING,737-3Q8,Fixed Wing Multi-Engine,Turbo-Fan,1988
N318AS,BOEING,737-990,Fixed Wing Multi-Engine,Turbo-Jet,2003
N318AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N318NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N318SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1986
N318UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N318US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N319AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1985
N319AS,BOEING,737-990,Fixed Wing Multi-Engine,Turbo-Jet,2003
N319NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N319US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N320AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1985
N320AE,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N320AS,BOEING,737-990,Fixed Wing Multi-Engine,Turbo-Jet,2003
N320NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2000
N320SW,"","","","",
N320US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1991
N321AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1986
N321NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N321SW,"","","","",
N321US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N322AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1986
N322AW,BOEING,737-3G7,Fixed Wing Multi-Engine,Turbo-Jet,1991
N322NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N322SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1987
N322US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N323AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,
N323AE,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N323AS,BOEING,737-990,Fixed Wing Multi-Engine,Turbo-Jet,2004
N323MQ,,,,,
N323NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N323SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1987
N323US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N32404,BOEING,737-924,Fixed Wing Multi-Engine,Turbo-Fan,2001
N324AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1986
N324AE,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N324MQ,,,,,
N324NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N324SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1987
N324US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N325AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1986
N325NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N325SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1987
N325UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N325US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N32626,BOEING,737-524,Fixed Wing Multi-Engine,Turbo-Fan,1995
N326AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N326NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N326SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1987
N326UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N326US,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N327AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1986
N327NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N327NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N327SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1987
N327UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N328AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1986
N328AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,
N328NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N328NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N328SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N328UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N329AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1987
N329AE,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N329AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N329NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N329NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N329SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N329UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N330AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N330NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N330NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N330SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N330UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N33103,BOEING,757-224,Fixed Wing Multi-Engine,Turbo-Jet,1994
N33132,BOEING,757-224,Fixed Wing Multi-Engine,Turbo-Jet,1998
N33182,EMBRAER,EMB-145XR,Fixed Wing Multi-Engine,Turbo-Fan,2005
N331AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2007
N331CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2002
N331NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,
N331NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N331SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N331UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N33203,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2000
N33209,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2000
N3324L,DOUGLAS,DC-9-32,Fixed Wing Multi-Engine,Turbo-Jet,1967
N33262,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2001
N33264,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2001
N33266,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2001
N33284,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2004
N33286,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2004
N33289,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2004
N33292,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,
N33294,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2005
N332AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1987
N332AW,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1987
N332NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N332NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N332SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N332UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N333NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2001
N333NW,AIRBUS INDUSTRIE,A320-211,Fixed Wing Multi-Engine,Turbo-Jet,1992
N333SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N333UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N334AW,BOEING,737-3Y0,Fixed Wing Multi-Engine,Turbo-Fan,1987
N334NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N334NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N334SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N334UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N335AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1987
N335NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N335NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N335SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N335UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N33608,BOEING,737-524,Fixed Wing Multi-Engine,Turbo-Fan,1994
N33637,"","","","",
N336AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1987
N336AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2008
N336NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N336NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N336SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N336UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N33714,BOEING,737-724,Fixed Wing Multi-Engine,Turbo-Jet,1998
N337AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2008
N337NB,AIRBUS INDUSTRIE,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N337NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N337SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N337UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N338AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1987
N338AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2008
N338NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N338NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N338SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N338UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N339AA,BOEING,767-223,Fixed Wing Multi-Engine,Turbo-Fan,1988
N339NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N339NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N339SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N339UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N340CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2002
N340LV,BOEING,737-3K2,Fixed Wing Multi-Engine,Turbo-Jet,1987
N340NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N340NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N340RC,SAAB-SCANIA,SAAB 340B,Fixed Wing Multi-Engine,Turbo-Prop,
N340UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N34110,EMBRAER,EMB-145XR,Fixed Wing Multi-Engine,Turbo-Fan,2002
N34111,EMBRAER,EMB-145XR,Fixed Wing Multi-Engine,Turbo-Fan,2002
N34131,BOEING,757-224,Fixed Wing Multi-Engine,Turbo-Jet,1998
N34137,BOEING,757-224,Fixed Wing Multi-Engine,Turbo-Jet,1999
N341NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N341NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1992
N341SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1988
N341UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N34222,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,1998
N34282,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2004
N342AA,"","","","",
N342NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N342NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N342SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N342UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N343AA,SIKORSKY,S-76A,Rotorcraft,Turbo-Shaft,1979
N343NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N343NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N343SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N344AA,GULFSTREAM AEROSPACE,G-IV,Fixed Wing Multi-Engine,Turbo-Fan,1992
N344AT,BOEING,737-7BD,Fixed Wing Multi-Engine,Turbo-Fan,2008
N344NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N344NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N344SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N345AA,GULFSTREAM AEROSPACE,G-IV,Fixed Wing Multi-Engine,Turbo-Fan,1992
N345NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,
N345NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N345SA,BOEING,737-3K2,Fixed Wing Multi-Engine,Turbo-Jet,1987
N346AA,"","","","",
N346NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N346SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N346UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N347AA,SIKORSKY,S-76A,Rotorcraft,Turbo-Shaft,
N347NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N347NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N347SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N347UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N348AA,SIKORSKY,S-76A,Rotorcraft,Turbo-Shaft,
N348NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N348NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N348SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N348UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N349AA,AEROSPATIALE,AS 355F1,Rotorcraft,Turbo-Shaft,
N349NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N349NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1996
N349SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N349UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1988
N34CA,"","","","",
N350AA,PIPER,PA-31-350,Fixed Wing Multi-Engine,Reciprocating,1980
N350NA,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1993
N350SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N350UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1989
N351AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N351NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N351NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1997
N351SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1989
N351UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1989
N35204,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2000
N35260,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2001
N35271,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2001
N352AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N352NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N352NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N352SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1990
N353AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N353NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N353NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N353SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1990
N35407,BOEING,737-924,Fixed Wing Multi-Engine,Turbo-Fan,2001
N354AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N354CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2002
N354NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N354NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N354SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1991
N355AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N355CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2002
N355NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N355NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N355SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1991
N356AA,"","","","",
N356NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N356SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1991
N357AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N357NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2002
N357NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N357SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1992
N358AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N358NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N358NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N358SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1992
N359AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N359NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N359NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N359SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1992
N360AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N360NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N360NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N360SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1992
N361AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N361NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N361NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N361SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1992
N36207,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2000
N36247,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,1999
N36272,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2001
N36280,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,2003
N362AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N362NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N362NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N362SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1992
N363AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1988
N363NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N363NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1998
N363SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1993
N364AA,"","","","",
N364NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N364NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1999
N364SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1993
N364UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1989
N365AA,AGUSTA SPA,A109E,Rotorcraft,Turbo-Shaft,2001
N365NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N365NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1999
N365SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1993
N365UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1989
N366AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1991
N366NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N366NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1999
N366SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1993
N366UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1989
N367AA,"","","","",
N367CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2002
N367NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1999
N367SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1993
N367UA,BOEING,737-322,Fixed Wing Multi-Engine,Turbo-Fan,1989
N368AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1991
N368CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2003
N368NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
N368NW,AIRBUS INDUSTRIE,A320-212,Fixed Wing Multi-Engine,Turbo-Fan,1999
N368SW,BOEING,737-3H4,Fixed Wing Multi-Engine,Turbo-Fan,1993
N36915,EMBRAER,EMB-145LR,Fixed Wing Multi-Engine,Turbo-Fan,2001
N369AA,BOEING,767-323,Fixed Wing Multi-Engine,Turbo-Fan,1992
N369CA,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2003
N369NB,AIRBUS,A319-114,Fixed Wing Multi-Engine,Turbo-Fan,2003
